CustomerID,Age,Gender,City,CreditScore,RiskSegment
C02321,68,F,Mumbai,413,High
C02322,45,F,Mumbai,779,Low
C02323,20,M,Mumbai,430,High
C02324,50,F,Pune,596,Medium
C02325,66,F,Chennai,320,High
C02326,70,M,Delhi,779,Low
C02327,61,F,Chennai,369,High
C02328,20,F,Pune,759,Low
C02329,35,M,Delhi,568,Medium
C02330,21,F,Chennai,712,Low
C02331,69,F,Mumbai,458,High
C02332,42,M,Chennai,796,Low
C02333,73,F,Bangalore,726,Low
C02334,61,F,Bangalore,510,High
C02335,30,M,Bangalore,548,High
C02336,72,F,Delhi,303,High
C02337,54,F,Delhi,553,Medium
C02338,59,M,Pune,461,High
C02339,57,M,Chennai,613,Medium
C02340,55,F,Delhi,516,High
C02341,45,F,Mumbai,750,Low
C02342,36,F,Mumbai,653,Medium
C02343,56,F,Pune,755,Low
C02344,53,M,Chennai,590,Medium
C02345,66,F,Bangalore,466,High
C02346,74,F,Mumbai,741,Low
C02347,44,F,Delhi,721,Low
C02348,45,M,Pune,386,High
C02349,35,F,Pune,403,High
C02350,46,M,Bangalore,479,High
C02351,31,M,Bangalore,795,Low
C02352,62,F,Bangalore,554,Medium
C02353,52,M,Bangalore,390,High
C02354,19,M,Chennai,313,High
C02355,59,M,Pune,743,Low
C02356,26,M,Pune,562,Medium
C02357,39,M,Mumbai,303,High
C02358,63,F,Pune,601,Medium
C02359,75,F,Chennai,453,High
C02360,29,M,Delhi,798,Low
C02361,22,F,Chennai,597,Medium
C02362,36,M,Pune,822,Low
C02363,66,M,Pune,610,Medium
C02364,20,F,Mumbai,805,Low
C02365,63,M,Bangalore,508,High
C02366,40,F,Pune,377,High
C02367,42,M,Mumbai,561,Medium
C02368,53,M,Bangalore,759,Low
C02369,46,F,Bangalore,368,High
C02370,42,M,Delhi,513,High
C02371,42,M,Delhi,822,Low
C02372,30,M,Mumbai,611,Medium
C02373,28,M,Chennai,309,High
C02374,32,M,Pune,749,Low
C02375,66,M,Mumbai,407,High
C02376,21,M,Delhi,533,High
C02377,32,F,Pune,392,High
C02378,69,F,Bangalore,327,High
C02379,33,M,Delhi,308,High
C02380,30,M,Chennai,768,Low
C02381,65,M,Bangalore,568,Medium
C02382,74,M,Delhi,696,Medium
C02383,71,M,Delhi,642,Medium
C02384,57,M,Bangalore,744,Low
C02385,51,M,Bangalore,579,Medium
C02386,70,F,Delhi,413,High
C02387,49,M,Delhi,722,Low
C02388,69,F,Pune,631,Medium
C02389,33,M,Chennai,554,Medium
C02390,19,M,Bangalore,332,High
C02391,62,M,Bangalore,706,Low
C02392,24,M,Pune,472,High
C02393,34,F,Pune,304,High
C02394,41,M,Chennai,532,High
C02395,63,F,Chennai,659,Medium
C02396,27,M,Chennai,529,High
C02397,31,F,Pune,717,Low
C02398,59,F,Bangalore,836,Low
C02399,65,M,Mumbai,330,High
C02400,64,F,Bangalore,484,High
C02401,48,M,Delhi,595,Medium
C02402,72,F,Delhi,819,Low
C02403,25,M,Delhi,311,High
C02404,71,F,Chennai,391,High
C02405,53,M,Delhi,594,Medium
C02406,26,F,Chennai,477,High
C02407,63,F,Mumbai,351,High
C02408,51,F,Pune,590,Medium
C02409,26,M,Delhi,676,Medium
C02410,46,M,Delhi,678,Medium
C02411,66,F,Pune,315,High
C02412,22,M,Delhi,735,Low
C02413,65,M,Pune,457,High
C02414,43,M,Pune,838,Low
C02415,68,F,Pune,771,Low
C02416,63,M,Mumbai,611,Medium
C02417,61,M,Pune,353,High
C02418,66,M,Delhi,509,High
C02419,72,M,Mumbai,761,Low
C02420,67,M,Chennai,537,High
C02421,47,F,Chennai,468,High
C02422,50,M,Pune,827,Low
C02423,44,M,Chennai,320,High
C02424,37,M,Chennai,677,Medium
C02425,21,F,Delhi,557,Medium
C02426,59,F,Chennai,716,Low
C02427,46,F,Mumbai,437,High
C02428,45,M,Mumbai,418,High
C02429,67,F,Chennai,694,Medium
C02430,31,F,Delhi,501,High
C02431,46,F,Mumbai,716,Low
C02432,50,M,Delhi,795,Low
C02433,43,F,Mumbai,367,High
C02434,18,M,Pune,756,Low
C02435,31,M,Mumbai,772,Low
C02436,51,F,Chennai,445,High
C02437,47,M,Chennai,479,High
C02438,22,F,Pune,550,Medium
C02439,33,M,Pune,352,High
C02440,21,F,Bangalore,808,Low
C02441,32,M,Pune,622,Medium
C02442,27,F,Bangalore,642,Medium
C02443,53,F,Chennai,770,Low
C02444,54,M,Bangalore,685,Medium
C02445,44,M,Mumbai,475,High
C02446,49,F,Delhi,300,High
C02447,54,M,Bangalore,712,Low
C02448,29,M,Delhi,774,Low
C02449,47,M,Pune,450,High
C02450,64,M,Delhi,619,Medium
C02451,73,M,Delhi,520,High
C02452,49,F,Chennai,671,Medium
C02453,38,M,Mumbai,805,Low
C02454,30,M,Chennai,302,High
C02455,64,M,Pune,820,Low
C02456,58,F,Delhi,400,High
C02457,28,M,Bangalore,542,High
C02458,20,M,Delhi,705,Low
C02459,68,M,Chennai,540,High
C02460,20,M,Delhi,642,Medium
C02461,31,F,Pune,451,High
C02462,62,M,Delhi,649,Medium
C02463,32,M,Pune,610,Medium
C02464,41,F,Chennai,633,Medium
C02465,72,F,Delhi,600,Medium
C02466,73,F,Chennai,600,Medium
C02467,58,M,Chennai,813,Low
C02468,65,M,Mumbai,448,High
C02469,75,F,Bangalore,750,Low
C02470,61,M,Delhi,575,Medium
C02471,29,M,Mumbai,827,Low
C02472,45,F,Bangalore,533,High
C02473,37,M,Mumbai,393,High
C02474,65,M,Chennai,678,Medium
C02475,23,F,Mumbai,797,Low
C02476,50,F,Chennai,734,Low
C02477,43,M,Chennai,552,Medium
C02478,64,M,Mumbai,719,Low
C02479,54,M,Delhi,731,Low
C02480,54,F,Delhi,510,High
C02481,30,M,Chennai,513,High
C02482,28,M,Pune,318,High
C02483,62,F,Mumbai,791,Low
C02484,30,M,Bangalore,575,Medium
C02485,72,F,Delhi,829,Low
C02486,31,M,Delhi,518,High
C02487,18,M,Mumbai,809,Low
C02488,72,M,Delhi,733,Low
C02489,47,M,Mumbai,661,Medium
C02490,29,M,Mumbai,670,Medium
C02491,31,M,Chennai,671,Medium
C02492,66,F,Delhi,418,High
C02493,68,F,Bangalore,763,Low
C02494,67,F,Delhi,394,High
C02495,44,F,Delhi,843,Low
C02496,65,M,Pune,596,Medium
C02497,63,M,Bangalore,563,Medium
C02498,65,F,Pune,342,High
C02499,29,F,Bangalore,560,Medium
C02500,71,F,Delhi,350,High
C02501,73,M,Delhi,525,High
C02502,30,F,Pune,393,High
C02503,61,F,Chennai,431,High
C02504,50,F,Chennai,733,Low
C02505,45,M,Bangalore,368,High
C02506,19,M,Chennai,830,Low
C02507,66,F,Bangalore,781,Low
C02508,34,M,Chennai,740,Low
C02509,60,F,Bangalore,395,High
C02510,68,M,Chennai,670,Medium
C02511,40,M,Delhi,545,High
C02512,38,F,Bangalore,529,High
C02513,66,M,Bangalore,531,High
C02514,55,F,Mumbai,308,High
C02515,46,M,Mumbai,509,High
C02516,66,M,Mumbai,603,Medium
C02517,32,F,Delhi,530,High
C02518,75,F,Mumbai,712,Low
C02519,51,M,Mumbai,821,Low
C02520,44,M,Pune,813,Low
C02521,72,M,Bangalore,303,High
C02522,46,F,Chennai,798,Low
C02523,63,F,Delhi,761,Low
C02524,18,F,Chennai,459,High
C02525,48,F,Pune,710,Low
C02526,65,M,Delhi,833,Low
C02527,42,F,Bangalore,341,High
C02528,68,M,Bangalore,596,Medium
C02529,56,F,Delhi,480,High
C02530,23,M,Pune,420,High
C02531,73,M,Chennai,418,High
C02532,19,F,Bangalore,305,High
C02533,49,M,Pune,660,Medium
C02534,48,M,Pune,798,Low
C02535,26,M,Pune,841,Low
C02536,52,F,Mumbai,390,High
C02537,26,F,Mumbai,627,Medium
C02538,28,F,Pune,659,Medium
C02539,26,M,Delhi,536,High
C02540,46,F,Pune,590,Medium
C02541,25,M,Delhi,384,High
C02542,29,M,Bangalore,546,High
C02543,41,F,Chennai,472,High
C02544,20,M,Bangalore,648,Medium
C02545,66,F,Delhi,684,Medium
C02546,45,M,Mumbai,756,Low
C02547,48,F,Pune,806,Low
C02548,35,F,Pune,622,Medium
C02549,74,M,Chennai,539,High
C02550,68,M,Delhi,826,Low
C02551,72,M,Delhi,523,High
C02552,72,M,Pune,434,High
C02553,31,F,Bangalore,475,High
C02554,75,F,Mumbai,698,Medium
C02555,20,F,Delhi,804,Low
C02556,70,F,Pune,627,Medium
C02557,67,F,Delhi,445,High
C02558,48,M,Delhi,583,Medium
C02559,59,M,Chennai,713,Low
C02560,72,F,Mumbai,447,High
C02561,33,M,Bangalore,780,Low
C02562,55,M,Pune,765,Low
C02563,68,M,Chennai,770,Low
C02564,58,F,Chennai,479,High
C02565,71,M,Delhi,417,High
C02566,68,M,Chennai,577,Medium
C02567,68,F,Chennai,513,High
C02568,35,M,Bangalore,790,Low
C02569,41,F,Bangalore,661,Medium
C02570,46,F,Delhi,374,High
C02571,37,F,Chennai,728,Low
C02572,60,F,Pune,822,Low
C02573,54,F,Bangalore,351,High
C02574,54,M,Chennai,850,Low
C02575,75,M,Chennai,623,Medium
C02576,54,F,Bangalore,714,Low
C02577,44,M,Chennai,439,High
C02578,67,F,Mumbai,439,High
C02579,32,M,Mumbai,582,Medium
C02580,42,F,Mumbai,799,Low
C02581,66,M,Bangalore,819,Low
C02582,60,M,Bangalore,714,Low
C02583,39,F,Delhi,679,Medium
C02584,72,F,Chennai,766,Low
C02585,26,M,Bangalore,343,High
C02586,75,M,Chennai,342,High
C02587,46,F,Pune,522,High
C02588,31,M,Delhi,407,High
C02589,64,F,Delhi,384,High
C02590,58,M,Mumbai,735,Low
C02591,73,M,Pune,785,Low
C02592,72,F,Bangalore,624,Medium
C02593,40,M,Bangalore,540,High
C02594,66,F,Mumbai,498,High
C02595,33,F,Pune,351,High
C02596,65,M,Chennai,411,High
C02597,18,F,Pune,419,High
C02598,24,F,Mumbai,322,High
C02599,74,F,Bangalore,465,High
C02600,67,M,Chennai,604,Medium
C02601,60,F,Chennai,535,High
C02602,37,M,Pune,679,Medium
C02603,43,M,Delhi,669,Medium
C02604,64,F,Bangalore,475,High
C02605,58,M,Delhi,803,Low
C02606,30,M,Mumbai,358,High
C02607,40,M,Chennai,548,High
C02608,72,M,Mumbai,577,Medium
C02609,40,M,Bangalore,370,High
C02610,70,F,Delhi,746,Low
C02611,42,F,Delhi,714,Low
C02612,22,F,Bangalore,600,Medium
C02613,18,M,Mumbai,775,Low
C02614,56,F,Bangalore,562,Medium
C02615,56,F,Chennai,382,High
C02616,65,M,Mumbai,747,Low
C02617,18,M,Delhi,312,High
C02618,46,M,Mumbai,419,High
C02619,25,F,Delhi,601,Medium
C02620,41,M,Mumbai,750,Low
C02621,31,M,Mumbai,449,High
C02622,27,M,Bangalore,606,Medium
C02623,18,M,Bangalore,598,Medium
C02624,20,M,Bangalore,427,High
C02625,46,F,Delhi,310,High
C02626,23,F,Mumbai,601,Medium
C02627,65,F,Bangalore,606,Medium
C02628,36,M,Bangalore,850,Low
C02629,41,F,Bangalore,437,High
C02630,52,F,Bangalore,818,Low
C02631,55,M,Mumbai,513,High
C02632,26,F,Delhi,716,Low
C02633,57,M,Chennai,724,Low
C02634,62,M,Bangalore,634,Medium
C02635,73,M,Delhi,481,High
C02636,51,M,Pune,383,High
C02637,33,F,Mumbai,656,Medium
C02638,24,F,Delhi,338,High
C02639,25,M,Chennai,678,Medium
C02640,21,M,Delhi,541,High
C02641,72,M,Pune,684,Medium
C02642,25,M,Delhi,528,High
C02643,50,F,Delhi,330,High
C02644,36,M,Delhi,634,Medium
C02645,49,M,Bangalore,325,High
C02646,54,M,Pune,648,Medium
C02647,37,M,Pune,385,High
C02648,70,F,Bangalore,328,High
C02649,66,M,Mumbai,603,Medium
C02650,45,F,Bangalore,506,High
C02651,29,F,Bangalore,342,High
C02652,60,M,Bangalore,553,Medium
C02653,72,F,Bangalore,791,Low
C02654,22,F,Pune,303,High
C02655,50,M,Bangalore,315,High
C02656,61,M,Chennai,312,High
C02657,44,F,Delhi,617,Medium
C02658,18,M,Mumbai,482,High
C02659,44,M,Bangalore,401,High
C02660,65,M,Pune,439,High
C02661,48,F,Delhi,771,Low
C02662,31,M,Mumbai,506,High
C02663,72,M,Bangalore,647,Medium
C02664,41,M,Bangalore,314,High
C02665,58,M,Bangalore,600,Medium
C02666,58,M,Mumbai,689,Medium
C02667,51,M,Bangalore,650,Medium
C02668,40,M,Pune,375,High
C02669,49,M,Pune,491,High
C02670,34,M,Mumbai,331,High
C02671,27,F,Pune,601,Medium
C02672,42,M,Chennai,484,High
C02673,25,F,Bangalore,362,High
C02674,46,M,Chennai,684,Medium
C02675,70,M,Delhi,785,Low
C02676,43,M,Chennai,707,Low
C02677,22,M,Chennai,688,Medium
C02678,45,M,Bangalore,821,Low
C02679,30,F,Bangalore,464,High
C02680,36,F,Bangalore,364,High
C02681,62,M,Delhi,311,High
C02682,32,F,Bangalore,556,Medium
C02683,63,M,Delhi,638,Medium
C02684,23,F,Mumbai,444,High
C02685,40,M,Bangalore,783,Low
C02686,71,M,Chennai,389,High
C02687,58,M,Chennai,453,High
C02688,37,M,Delhi,342,High
C02689,37,M,Chennai,613,Medium
C02690,32,M,Pune,643,Medium
C02691,75,F,Mumbai,779,Low
C02692,39,F,Bangalore,323,High
C02693,56,M,Mumbai,370,High
C02694,54,F,Mumbai,495,High
C02695,21,M,Delhi,406,High
C02696,52,F,Mumbai,644,Medium
C02697,52,F,Mumbai,725,Low
C02698,28,M,Bangalore,509,High
C02699,19,M,Mumbai,577,Medium
C02700,72,M,Bangalore,510,High
C02701,70,M,Bangalore,665,Medium
C02702,47,M,Pune,645,Medium
C02703,54,F,Mumbai,714,Low
C02704,74,M,Bangalore,457,High
C02705,70,F,Pune,842,Low
C02706,46,F,Mumbai,702,Low
C02707,28,M,Bangalore,635,Medium
C02708,24,F,Bangalore,536,High
C02709,40,F,Mumbai,769,Low
C02710,25,F,Bangalore,357,High
C02711,18,M,Bangalore,674,Medium
C02712,40,M,Pune,608,Medium
C02713,47,M,Mumbai,846,Low
C02714,50,M,Bangalore,556,Medium
C02715,47,F,Pune,580,Medium
C02716,42,F,Mumbai,461,High
C02717,55,F,Mumbai,393,High
C02718,71,M,Bangalore,549,High
C02719,65,F,Pune,486,High
C02720,32,M,Mumbai,624,Medium
C02721,64,M,Delhi,797,Low
C02722,70,M,Pune,794,Low
C02723,30,F,Chennai,465,High
C02724,65,M,Bangalore,429,High
C02725,32,F,Mumbai,561,Medium
C02726,21,M,Mumbai,588,Medium
C02727,21,F,Pune,463,High
C02728,21,M,Bangalore,526,High
C02729,19,M,Delhi,485,High
C02730,36,M,Pune,304,High
C02731,70,F,Chennai,563,Medium
C02732,44,M,Pune,447,High
C02733,62,F,Pune,573,Medium
C02734,60,F,Mumbai,781,Low
C02735,45,F,Bangalore,685,Medium
C02736,70,F,Pune,507,High
C02737,41,F,Pune,388,High
C02738,19,M,Chennai,329,High
C02739,62,F,Mumbai,534,High
C02740,64,M,Pune,336,High
C02741,72,M,Bangalore,324,High
C02742,18,M,Pune,826,Low
C02743,39,M,Pune,594,Medium
C02744,37,M,Bangalore,578,Medium
C02745,52,F,Mumbai,794,Low
C02746,34,M,Pune,830,Low
C02747,68,F,Mumbai,634,Medium
C02748,40,M,Bangalore,677,Medium
C02749,20,M,Chennai,464,High
C02750,58,F,Bangalore,349,High
C02751,41,M,Bangalore,738,Low
C02752,67,M,Pune,535,High
C02753,68,F,Chennai,624,Medium
C02754,46,F,Delhi,352,High
C02755,33,F,Pune,768,Low
C02756,73,F,Mumbai,467,High
C02757,61,M,Delhi,628,Medium
C02758,46,M,Bangalore,782,Low
C02759,70,F,Delhi,434,High
C02760,21,M,Pune,415,High
C02761,60,M,Pune,402,High
C02762,39,F,Pune,667,Medium
C02763,20,M,Delhi,684,Medium
C02764,38,M,Mumbai,513,High
C02765,28,F,Chennai,456,High
C02766,41,M,Bangalore,453,High
C02767,54,M,Mumbai,420,High
C02768,26,M,Chennai,404,High
C02769,56,F,Bangalore,509,High
C02770,30,F,Pune,499,High
C02771,53,F,Chennai,454,High
C02772,66,M,Mumbai,800,Low
C02773,23,M,Delhi,693,Medium
C02774,68,M,Delhi,589,Medium
C02775,32,F,Chennai,403,High
C02776,48,F,Bangalore,442,High
C02777,63,M,Bangalore,458,High
C02778,36,M,Chennai,382,High
C02779,70,M,Bangalore,811,Low
C02780,25,F,Chennai,437,High
C02781,58,M,Delhi,344,High
C02782,59,F,Mumbai,511,High
C02783,39,F,Bangalore,634,Medium
C02784,59,M,Mumbai,474,High
C02785,54,F,Mumbai,716,Low
C02786,71,F,Chennai,396,High
C02787,75,M,Chennai,594,Medium
C02788,45,F,Chennai,392,High
C02789,22,F,Chennai,478,High
C02790,19,F,Pune,735,Low
C02791,22,M,Pune,647,Medium
C02792,58,F,Chennai,605,Medium
C02793,29,F,Bangalore,449,High
C02794,29,F,Chennai,769,Low
C02795,65,M,Delhi,509,High
C02796,45,M,Delhi,549,High
C02797,67,F,Bangalore,575,Medium
C02798,62,F,Chennai,783,Low
C02799,73,M,Chennai,607,Medium
C02800,61,M,Pune,455,High
C02801,22,M,Mumbai,383,High
C02802,29,F,Mumbai,379,High
C02803,47,F,Mumbai,757,Low
C02804,19,M,Mumbai,514,High
C02805,39,F,Chennai,785,Low
C02806,59,M,Delhi,759,Low
C02807,38,M,Bangalore,558,Medium
C02808,49,F,Chennai,546,High
C02809,21,M,Pune,686,Medium
C02810,70,M,Bangalore,613,Medium
C02811,74,F,Pune,846,Low
C02812,52,F,Bangalore,609,Medium
C02813,70,F,Bangalore,752,Low
C02814,21,M,Chennai,511,High
C02815,31,F,Mumbai,331,High
C02816,69,M,Pune,438,High
C02817,51,F,Pune,530,High
C02818,57,F,Bangalore,406,High
C02819,34,M,Mumbai,518,High
C02820,32,F,Mumbai,661,Medium
C02821,32,F,Chennai,601,Medium
C02822,66,M,Pune,572,Medium
C02823,64,M,Chennai,389,High
C02824,34,M,Bangalore,545,High
C02825,64,F,Bangalore,835,Low
C02826,23,F,Pune,455,High
C02827,51,M,Chennai,466,High
C02828,37,M,Bangalore,383,High
C02829,45,F,Mumbai,847,Low
C02830,25,M,Bangalore,457,High
C02831,66,F,Delhi,636,Medium
C02832,71,F,Bangalore,307,High
C02833,27,M,Pune,647,Medium
C02834,20,M,Bangalore,488,High
C02835,27,F,Mumbai,767,Low
C02836,25,F,Pune,822,Low
C02837,22,M,Pune,525,High
C02838,47,M,Mumbai,405,High
C02839,56,F,Chennai,407,High
C02840,45,F,Pune,325,High
C02841,32,F,Pune,632,Medium
C02842,49,F,Bangalore,815,Low
C02843,67,M,Pune,500,High
C02844,48,F,Chennai,364,High
C02845,22,F,Delhi,669,Medium
C02846,36,M,Mumbai,785,Low
C02847,34,F,Delhi,748,Low
C02848,74,F,Delhi,491,High
C02849,30,M,Mumbai,682,Medium
C02850,38,F,Mumbai,651,Medium
C02851,75,F,Mumbai,429,High
C02852,40,F,Chennai,415,High
C02853,44,M,Chennai,470,High
C02854,60,F,Bangalore,406,High
C02855,30,F,Pune,530,High
C02856,29,F,Pune,536,High
C02857,69,M,Mumbai,638,Medium
C02858,75,M,Pune,539,High
C02859,29,M,Chennai,525,High
C02860,51,M,Bangalore,323,High
C02861,72,M,Mumbai,735,Low
C02862,59,M,Bangalore,623,Medium
C02863,34,M,Bangalore,567,Medium
C02864,75,M,Mumbai,305,High
C02865,45,M,Mumbai,555,Medium
C02866,22,M,Delhi,302,High
C02867,20,M,Mumbai,513,High
C02868,53,F,Pune,619,Medium
C02869,28,M,Mumbai,442,High
C02870,56,M,Mumbai,432,High
C02871,30,M,Bangalore,490,High
C02872,47,F,Bangalore,652,Medium
C02873,43,M,Mumbai,459,High
C02874,25,M,Pune,557,Medium
C02875,72,F,Mumbai,714,Low
C02876,69,F,Bangalore,428,High
C02877,26,M,Chennai,589,Medium
C02878,47,F,Pune,452,High
C02879,73,F,Mumbai,661,Medium
C02880,20,M,Delhi,805,Low
C02881,46,M,Delhi,623,Medium
C02882,50,M,Mumbai,387,High
C02883,37,M,Chennai,517,High
C02884,64,F,Bangalore,848,Low
C02885,58,M,Mumbai,336,High
C02886,33,M,Chennai,452,High
C02887,49,M,Delhi,837,Low
C02888,27,M,Pune,342,High
C02889,56,M,Pune,714,Low
C02890,35,F,Pune,448,High
C02891,57,F,Bangalore,729,Low
C02892,29,M,Pune,776,Low
C02893,70,M,Delhi,558,Medium
C02894,55,F,Pune,716,Low
C02895,45,F,Delhi,686,Medium
C02896,67,M,Mumbai,435,High
C02897,68,M,Pune,345,High
C02898,30,M,Mumbai,660,Medium
C02899,74,M,Chennai,483,High
C02900,23,F,Chennai,606,Medium
C02901,51,M,Mumbai,371,High
C02902,25,M,Bangalore,605,Medium
C02903,75,F,Chennai,672,Medium
C02904,40,M,Pune,508,High
C02905,64,F,Mumbai,501,High
C02906,33,M,Bangalore,550,Medium
C02907,32,M,Chennai,806,Low
C02908,71,M,Bangalore,621,Medium
C02909,68,M,Delhi,454,High
C02910,45,F,Bangalore,373,High
C02911,69,F,Delhi,767,Low
C02912,19,F,Chennai,707,Low
C02913,75,M,Pune,677,Medium
C02914,27,F,Mumbai,792,Low
C02915,64,F,Bangalore,721,Low
C02916,52,F,Mumbai,509,High
C02917,52,M,Bangalore,552,Medium
C02918,33,F,Chennai,353,High
C02919,26,M,Pune,493,High
C02920,36,F,Pune,581,Medium
C02921,46,M,Chennai,666,Medium
C02922,73,M,Pune,390,High
C02923,31,M,Bangalore,679,Medium
C02924,72,M,Bangalore,371,High
C02925,48,F,Pune,532,High
C02926,25,M,Mumbai,422,High
C02927,60,M,Chennai,341,High
C02928,37,M,Delhi,745,Low
C02929,39,F,Pune,617,Medium
C02930,36,M,Pune,774,Low
C02931,30,M,Mumbai,468,High
C02932,41,M,Pune,309,High
C02933,74,F,Pune,749,Low
C02934,67,F,Delhi,370,High
C02935,42,F,Pune,473,High
C02936,30,F,Pune,388,High
C02937,34,M,Chennai,481,High
C02938,38,M,Chennai,352,High
C02939,33,F,Chennai,464,High
C02940,23,F,Bangalore,808,Low
C02941,61,M,Bangalore,587,Medium
C02942,51,F,Mumbai,768,Low
C02943,23,F,Pune,846,Low
C02944,50,M,Delhi,560,Medium
C02945,27,F,Bangalore,684,Medium
C02946,44,F,Delhi,459,High
C02947,24,F,Chennai,353,High
C02948,32,M,Delhi,541,High
C02949,27,F,Bangalore,670,Medium
C02950,40,F,Chennai,669,Medium
C02951,64,F,Pune,836,Low
C02952,61,F,Delhi,640,Medium
C02953,19,F,Bangalore,825,Low
C02954,71,M,Delhi,690,Medium
C02955,68,M,Chennai,329,High
C02956,47,F,Chennai,609,Medium
C02957,63,M,Mumbai,796,Low
C02958,64,M,Mumbai,777,Low
C02959,26,F,Mumbai,416,High
C02960,35,F,Chennai,332,High
C02961,45,M,Mumbai,803,Low
C02962,51,M,Mumbai,708,Low
C02963,41,M,Chennai,819,Low
C02964,29,F,Bangalore,359,High
C02965,57,F,Delhi,752,Low
C02966,70,M,Bangalore,510,High
C02967,18,F,Delhi,809,Low
C02968,59,M,Pune,620,Medium
C02969,18,F,Mumbai,671,Medium
C02970,69,F,Pune,777,Low
C02971,33,M,Delhi,526,High
C02972,60,M,Chennai,543,High
C02973,57,M,Pune,716,Low
C02974,41,F,Pune,386,High
C02975,45,F,Mumbai,423,High
C02976,18,F,Chennai,483,High
C02977,58,M,Chennai,473,High
C02978,44,F,Chennai,674,Medium
C02979,61,F,Pune,337,High
C02980,19,F,Bangalore,454,High
C02981,75,M,Mumbai,568,Medium
C02982,42,F,Pune,529,High
C02983,40,M,Pune,401,High
C02984,53,F,Bangalore,692,Medium
C02985,29,F,Chennai,803,Low
C02986,29,M,Pune,490,High
C02987,50,F,Mumbai,544,High
C02988,36,F,Pune,673,Medium
C02989,41,M,Pune,559,Medium
C02990,18,F,Mumbai,577,Medium
C02991,40,M,Mumbai,710,Low
C02992,70,M,Mumbai,451,High
C02993,26,F,Delhi,690,Medium
C02994,54,M,Chennai,360,High
C02995,56,F,Delhi,326,High
C02996,42,M,Delhi,652,Medium
C02997,32,F,Pune,680,Medium
C02998,39,M,Bangalore,312,High
C02999,45,M,Bangalore,509,High
C03000,26,M,Pune,384,High
C03001,67,F,Bangalore,586,Medium
C03002,30,M,Mumbai,746,Low
C03003,42,F,Pune,407,High
C03004,67,M,Bangalore,397,High
C03005,43,F,Bangalore,684,Medium
C03006,40,F,Pune,305,High
C03007,21,F,Bangalore,362,High
C03008,65,M,Chennai,505,High
C03009,65,M,Chennai,749,Low
C03010,26,F,Pune,453,High
C03011,38,F,Mumbai,804,Low
C03012,71,F,Pune,503,High
C03013,68,F,Pune,696,Medium
C03014,70,M,Bangalore,385,High
C03015,68,F,Mumbai,792,Low
C03016,29,M,Mumbai,754,Low
C03017,52,M,Chennai,690,Medium
C03018,22,M,Pune,546,High
C03019,72,M,Delhi,375,High
C03020,52,F,Pune,308,High
C03021,73,M,Mumbai,507,High
C03022,44,M,Delhi,346,High
C03023,42,M,Bangalore,463,High
C03024,59,M,Bangalore,384,High
C03025,18,F,Mumbai,367,High
C03026,61,F,Delhi,847,Low
C03027,23,M,Mumbai,845,Low
C03028,19,F,Chennai,435,High
C03029,34,M,Mumbai,636,Medium
C03030,51,M,Chennai,557,Medium
C03031,73,F,Delhi,525,High
C03032,33,M,Bangalore,520,High
C03033,39,M,Chennai,799,Low
C03034,31,M,Bangalore,364,High
C03035,73,M,Pune,505,High
C03036,20,F,Bangalore,649,Medium
C03037,31,M,Bangalore,562,Medium
C03038,58,M,Delhi,635,Medium
C03039,25,M,Bangalore,731,Low
C03040,28,F,Bangalore,420,High
C03041,57,F,Chennai,732,Low
C03042,48,M,Delhi,623,Medium
C03043,75,F,Bangalore,720,Low
C03044,57,F,Delhi,360,High
C03045,47,M,Chennai,475,High
C03046,28,M,Bangalore,799,Low
C03047,19,M,Mumbai,337,High
C03048,45,M,Delhi,383,High
C03049,19,F,Pune,689,Medium
C03050,41,M,Pune,754,Low
C03051,20,M,Mumbai,846,Low
C03052,54,F,Mumbai,488,High
C03053,51,M,Bangalore,614,Medium
C03054,53,M,Mumbai,439,High
C03055,56,M,Chennai,515,High
C03056,68,M,Mumbai,594,Medium
C03057,36,F,Pune,402,High
C03058,23,M,Pune,542,High
C03059,53,M,Chennai,461,High
C03060,33,F,Chennai,305,High
C03061,44,F,Chennai,415,High
C03062,61,F,Chennai,335,High
C03063,70,F,Chennai,576,Medium
C03064,18,M,Mumbai,491,High
C03065,43,M,Mumbai,655,Medium
C03066,69,M,Pune,453,High
C03067,35,M,Mumbai,634,Medium
C03068,43,M,Delhi,571,Medium
C03069,56,M,Mumbai,353,High
C03070,74,M,Bangalore,584,Medium
C03071,72,M,Delhi,689,Medium
C03072,46,F,Pune,635,Medium
C03073,50,F,Pune,546,High
C03074,49,F,Bangalore,508,High
C03075,42,F,Delhi,560,Medium
C03076,40,F,Chennai,807,Low
C03077,26,M,Chennai,812,Low
C03078,22,M,Bangalore,791,Low
C03079,42,M,Mumbai,597,Medium
C03080,48,F,Delhi,624,Medium
C03081,73,M,Bangalore,600,Medium
C03082,61,F,Pune,749,Low
C03083,44,F,Mumbai,578,Medium
C03084,48,F,Chennai,850,Low
C03085,72,F,Pune,667,Medium
C03086,18,M,Pune,420,High
C03087,65,F,Pune,604,Medium
C03088,39,M,Pune,636,Medium
C03089,21,F,Bangalore,632,Medium
C03090,25,M,Bangalore,391,High
C03091,49,M,Mumbai,491,High
C03092,49,F,Chennai,806,Low
C03093,70,M,Mumbai,778,Low
C03094,70,F,Bangalore,626,Medium
C03095,63,F,Pune,412,High
